Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Premium_Delivery,Distance
22,4.7,Fog,Jam ,motorcycle ,Urban ,125,Jewelry,0,7.683177078354373
27,5.0,Cloudy,Medium ,motorcycle ,Metropolitian ,36,Grocery,1,12.464367397048669
30,4.6,Cloudy,High ,scooter ,Metropolitian ,165,Pet Supplies,0,6.29013467763468
28,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,85,Apparel,1,20.176709024393567
24,4.7,Fog,Low ,motorcycle ,Urban ,115,Toys,1,13.989473698864705
25,4.6,Fog,High ,scooter ,Metropolitian ,105,Sports,1,3.1161729217943797
22,4.8,Fog,Low ,scooter ,Metropolitian ,130,Outdoors,0,12.233735310134827
23,4.7,Stormy,Jam ,motorcycle ,Urban ,90,Home,1,12.417687564200063
31,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,75,Outdoors,1,1.5147814055665174
36,4.7,Sunny,Low ,scooter ,Metropolitian ,100,Books,1,19.760080920474554
22,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,110,Sports,1,20.177519993018656
34,4.8,Sandstorms,Low ,motorcycle ,Metropolitian ,125,Electronics,0,7.683556858430526
28,4.9,Stormy,Jam ,scooter ,Urban ,55,Kitchen,1,9.348134176984027
23,4.6,Cloudy,Jam ,van,Metropolitian ,33,Grocery,1,10.756961091860271
39,5.0,Cloudy,Jam ,motorcycle ,Metropolitian ,200,Apparel,0,16.90061622615426
31,4.6,Fog,Jam ,motorcycle ,Metropolitian ,48,Grocery,1,11.007734763744617
36,4.6,Fog,High ,motorcycle ,Metropolitian ,155,Books,0,6.0811084845161325
30,5.0,Sunny,Low ,motorcycle ,Urban ,75,Cosmetics,1,7.763485791200292
23,4.9,Windy,High ,scooter ,Metropolitian ,90,Sports,1,6.08091814244962
20,4.1,Windy,Low ,motorcycle ,Metropolitian ,75,Shoes,1,2.937443361922329
39,4.9,Stormy,Jam ,motorcycle ,Urban ,175,Sports,0,10.88143182310278
25,4.8,Cloudy,Medium ,motorcycle ,Metropolitian ,175,Cosmetics,0,12.100108934661812
29,4.8,Sandstorms,Low ,motorcycle ,Urban ,80,Home,1,12.41687169160696
38,4.6,Windy,Low ,motorcycle ,Metropolitian ,120,Home,1,7.762461854550194
29,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,145,Pet Supplies,0,11.007734763744617
27,4.6,Fog,Jam ,motorcycle ,Metropolitian ,22,Grocery,1,4.67432400638191
25,4.8,Stormy,Medium ,scooter ,Urban ,115,Home,1,14.02323208308448
22,4.8,Stormy,Low ,motorcycle ,Urban ,75,Sports,1,10.254493561950978
24,4.7,Sunny,Low ,motorcycle ,Metropolitian ,70,Outdoors,1,1.5367187556842812
38,4.7,Fog,Jam ,motorcycle ,Metropolitian ,195,Kitchen,0,19.659494006263994
36,4.9,Fog,Low ,motorcycle ,Metropolitian ,80,Clothing,1,4.395412963628291
31,4.6,Sunny,Medium ,motorcycle ,Metropolitian ,95,Sports,1,10.485869597395448
21,4.9,Sandstorms,Medium ,scooter ,Metropolitian ,100,Cosmetics,1,9.315069177421892
27,4.2,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Snacks,1,3.1054853062814938
21,4.9,Cloudy,Low ,motorcycle ,Urban ,95,Shoes,1,3.0189069957366157
31,4.7,Windy,Low ,scooter ,Metropolitian ,125,Books,0,2239.0814563145427
33,4.1,Stormy,High ,motorcycle ,Metropolitian ,205,Home,0,3.0597099613184353
24,4.8,Stormy,Low ,scooter ,Metropolitian ,85,Kitchen,1,1.5147927355664839
39,4.2,Cloudy,Jam ,motorcycle ,Metropolitian ,245,Sports,0,13.429052145534714
38,4.8,Windy,Jam ,motorcycle ,Metropolitian ,195,Kitchen,0,7.441053171025902
34,4.9,Fog,Low ,scooter ,Metropolitian ,135,Apparel,0,10.865882927764757
33,4.7,Sandstorms,Low ,scooter ,Urban ,110,Books,1,7.658776111980611
32,4.7,Cloudy,Low ,motorcycle ,Urban ,80,Shoes,1,3.1090585255903513
22,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,75,Skincare,1,4.469203457950985
20,4.6,Fog,Low ,motorcycle ,Urban ,110,Clothing,1,4.610390241501909
21,4.7,Sunny,Low ,scooter ,Metropolitian ,115,Kitchen,1,7.761779919073713
33,4.9,Stormy,Medium ,van,Metropolitian ,145,Snacks,0,6.21800119018663
39,4.6,Sunny,Jam ,motorcycle ,Other,85,Jewelry,1,10.427667505405807
22,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,19,Grocery,1,10.42769256917753
21,4.8,Cloudy,Jam ,scooter ,Metropolitian ,130,Kitchen,0,4.46931202175492
36,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,185,Toys,0,10.602467987619507
23,4.5,Stormy,Low ,scooter ,Metropolitian ,60,Jewelry,1,5021.120135079497
24,4.8,Fog,Low ,motorcycle ,Urban ,80,Apparel,1,3.05960707159485
29,4.9,Sandstorms,Low ,scooter ,Urban ,90,Kitchen,1,1.513575326884487
25,4.8,Stormy,Low ,scooter ,Metropolitian ,75,Books,1,1.5137670422991536
29,4.6,Fog,Jam ,motorcycle ,Metropolitian ,190,Pet Supplies,0,16.38489468676721
28,4.7,Sunny,Low ,scooter ,Urban ,90,Toys,1,3.073391571443161
36,4.1,Stormy,Jam ,van,Metropolitian ,180,Shoes,0,11.007734763744617
21,5.0,Sunny,Low ,motorcycle ,Metropolitian ,95,Kitchen,1,3.0190991967411747
30,4.9,Fog,Low ,van,Metropolitian ,85,Home,1,1.4898424937942714
27,4.6,Sunny,Low ,motorcycle ,Metropolitian ,105,Cosmetics,1,16.60006663605748
33,4.1,Stormy,Low ,motorcycle ,Metropolitian ,125,Pet Supplies,0,3.1053555451188637
26,4.5,Windy,Low ,motorcycle ,Metropolitian ,125,Electronics,0,4.658009301231346
33,4.9,Stormy,High ,motorcycle ,Metropolitian ,145,Outdoors,0,3.025656084205931
27,4.9,Sandstorms,Low ,scooter ,Urban ,75,Toys,1,3.0593634547239317
37,4.5,Stormy,Jam ,scooter ,Metropolitian ,195,Sports,0,19.471424915064745
34,4.6,Windy,Jam ,motorcycle ,Metropolitian ,125,Snacks,0,17.09819699771769
39,4.4,Fog,Jam ,scooter ,Urban ,41,Grocery,1,19.658727827948923
34,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,180,Snacks,0,9.075228438646324
31,4.8,Sunny,Jam ,scooter ,Metropolitian ,95,Toys,1,4.527535939190659
31,4.9,Sunny,Jam ,van,Metropolitian ,80,Snacks,1,9.192770952683547
22,5.0,Sunny,Low ,motorcycle ,Metropolitian ,115,Kitchen,1,3.0736336615831137
21,4.5,Cloudy,Medium ,scooter ,Metropolitian ,60,Pet Supplies,1,4.537860442229041
28,4.5,Sandstorms,High ,scooter ,Urban ,115,Sports,1,1.5202946823347985
22,4.9,Cloudy,High ,scooter ,Metropolitian ,125,Shoes,0,3.105363416194922
36,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,145,Apparel,0,7.562950099273998
27,4.9,Windy,Jam ,motorcycle ,Metropolitian ,130,Kitchen,0,12.09893438000095
27,5.0,Cloudy,Jam ,motorcycle ,Metropolitian ,195,Electronics,0,12.254988311075596
33,4.6,Stormy,Low ,scooter ,Metropolitian ,75,Apparel,1,13.97205302455759
31,4.2,Sunny,Medium ,motorcycle ,Metropolitian ,165,Skincare,0,13.788747286078188
21,4.5,Fog,Low ,motorcycle ,Metropolitian ,85,Kitchen,1,1.4688163256853812
35,4.9,Sunny,Low ,scooter ,Metropolitian ,60,Shoes,1,7.648947507755509
32,4.0,Windy,Low ,motorcycle ,Metropolitian ,120,Sports,1,1.5124736191451338
30,3.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,37,Grocery,1,12.073551890748645
32,4.0,Fog,Medium ,motorcycle ,Metropolitian ,195,Snacks,0,16.60119759495163
20,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,180,Kitchen,0,17.074904296042025
26,4.3,Sunny,Jam ,motorcycle ,Metropolitian ,160,Toys,0,19.362825446415226
25,4.9,Stormy,Low ,motorcycle ,Metropolitian ,105,Outdoors,1,13.619597248656556
35,4.6,Stormy,Medium ,scooter ,Metropolitian ,135,Books,0,9.19151681625338
27,4.5,Sandstorms,Low ,scooter ,Urban ,75,Books,1,1.558137239175215
23,4.0,Cloudy,Jam ,scooter ,Metropolitian ,170,Skincare,0,20.44292976252901
28,5.0,Fog,High ,motorcycle ,Metropolitian ,105,Books,1,6.127106344248052
32,4.7,Sunny,Low ,van,Metropolitian ,80,Toys,1,1.5202946823347985
32,4.5,Sunny,Low ,motorcycle ,Other,27,Grocery,1,13.765934616154562
33,4.8,Sandstorms,High ,scooter ,Metropolitian ,28,Grocery,1,5.960345509794304
26,5.0,Stormy,Low ,scooter ,Metropolitian ,75,Toys,1,1.5368503798521727
25,4.8,Stormy,Jam ,scooter ,Urban ,80,Home,1,9.435201537430714
30,4.7,Cloudy,Low ,scooter ,Metropolitian ,150,Books,0,16.38598063528554
27,4.8,Stormy,Low ,scooter ,Metropolitian ,85,Skincare,1,1.5297232853100244
21,4.6,Sandstorms,Low ,scooter ,Metropolitian ,90,Cosmetics,1,4.663600819587387
38,4.6,Cloudy,High ,scooter ,Metropolitian ,165,Books,0,1.5322206834602052
26,4.7,Windy,Low ,motorcycle ,Metropolitian ,50,Snacks,1,1.572533729286321
22,3.3,Sunny,Low ,motorcycle ,Metropolitian ,175,Cosmetics,0,12.23475004893086
22,4.9,Windy,Jam ,motorcycle ,Urban ,145,Outdoors,0,4.66364460686909
39,4.5,Sandstorms,Low ,scooter ,Urban ,135,Skincare,0,12.293290453033771
31,4.2,Windy,Jam ,motorcycle ,Metropolitian ,230,Pet Supplies,0,16.851359915661256
30,4.8,Stormy,Jam ,motorcycle ,Metropolitian ,195,Home,0,16.647924695165646
35,4.7,Stormy,Medium ,motorcycle ,Metropolitian ,130,Toys,0,6.29013467763468
37,5.0,Sunny,Jam ,scooter ,Metropolitian ,80,Cosmetics,1,20.178267239099554
25,4.8,Sunny,Low ,motorcycle ,Other,80,Snacks,1,2.937202765995465
35,4.8,Sandstorms,High ,motorcycle ,Metropolitian ,220,Clothing,0,1.4981846390601354
26,4.9,Stormy,Medium ,motorcycle ,Urban ,50,Outdoors,1,9.435201537430714
39,4.7,Cloudy,Jam ,scooter ,Urban ,245,Books,0,12.294166376369665
32,4.9,Sunny,Low ,motorcycle ,Metropolitian ,75,Snacks,1,3.0408940852046724
22,4.9,Fog,Low ,motorcycle ,Metropolitian ,110,Toys,1,7.573467821949914
38,5.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Snacks,0,10.881197531246407
38,4.6,Sunny,Medium ,motorcycle ,Metropolitian ,90,Books,1,7.772241719523235
26,4.8,Sunny,Jam ,motorcycle ,Urban ,60,Pet Supplies,1,17.137482577838597
34,5.0,Stormy,Jam ,motorcycle ,Metropolitian ,195,Cosmetics,0,9.121036990826918
38,5.0,Sunny,High ,motorcycle ,Metropolitian ,85,Outdoors,1,3.1049287712304117
32,4.8,Fog,Low ,scooter ,Urban ,75,Clothing,1,4.657671710224878
31,5.0,Cloudy,Jam ,van,Urban ,155,Outdoors,0,9.36385112613482
32,4.3,Cloudy,Jam ,scooter ,Metropolitian ,165,Electronics,0,8.93863229991919
30,4.2,Stormy,Low ,motorcycle ,Metropolitian ,120,Jewelry,1,9.435201537430714
31,4.9,Sunny,Low ,motorcycle ,Metropolitian ,60,Kitchen,1,1.572533729286321
35,4.5,Sandstorms,Jam ,scooter ,Metropolitian ,38,Grocery,1,20.44292976252901
25,4.9,Cloudy,High ,motorcycle ,Urban ,150,Shoes,0,1.5204319193295497
20,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,90,Clothing,1,9.314781588433535
21,4.3,Fog,Jam ,scooter ,Metropolitian ,155,Cosmetics,0,17.16592025387135
31,4.4,Windy,Jam ,motorcycle ,Metropolitian ,190,Pet Supplies,0,16.819856608097247
30,4.9,Sunny,Medium ,scooter ,Metropolitian ,95,Sports,1,7.448379823536196
35,4.9,Fog,Medium ,motorcycle ,Metropolitian ,160,Skincare,0,7.8626681674103684
26,4.5,Sandstorms,Medium ,scooter ,Metropolitian ,140,Sports,0,9.17431677402621
27,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,165,Pet Supplies,0,12.117036432265502
38,4.7,Sandstorms,Medium ,van,Metropolitian ,135,Electronics,0,9.435201537430714
36,4.7,Sandstorms,Low ,motorcycle ,Metropolitian ,75,Clothing,1,20.25308886851953
35,3.5,Stormy,Medium ,motorcycle ,Metropolitian ,190,Shoes,0,12.073551890748645
25,4.8,Sunny,High ,motorcycle ,Urban ,65,Toys,1,1.5525820816228664
24,4.6,Sunny,Jam ,motorcycle ,Other,55,Shoes,1,10.906414500350794
35,4.0,Windy,Jam ,scooter ,Metropolitian ,170,Books,0,4.663419307399213
33,4.8,Sunny,Low ,scooter ,Metropolitian ,75,Cosmetics,1,3.1051455399287056
39,4.9,Sunny,Low ,motorcycle ,Metropolitian ,145,Jewelry,0,12.293745665244252
29,4.6,Windy,High ,scooter ,Metropolitian ,22,Grocery,1,6.037990253487766
30,4.6,Fog,Low ,scooter ,Metropolitian ,95,Kitchen,1,1.5294972211332267
21,4.5,Stormy,Medium ,scooter ,Metropolitian ,120,Jewelry,1,9.19302787417212
37,4.9,Windy,Low ,scooter ,Metropolitian ,100,Shoes,1,1.5135833475075773
34,4.0,Cloudy,Low ,motorcycle ,Metropolitian ,185,Books,0,13.215100182600441
29,4.3,Stormy,Low ,motorcycle ,Metropolitian ,110,Skincare,1,9.193373039577208
32,4.1,Sunny,Medium ,motorcycle ,Metropolitian ,185,Shoes,0,12.074056378231194
34,4.8,Cloudy,Low ,van,Metropolitian ,90,Outdoors,1,3.1090734109469933
28,4.9,Sandstorms,Low ,motorcycle ,Metropolitian ,100,Books,1,12.580267822400963
20,4.6,Cloudy,High ,motorcycle ,Metropolitian ,120,Electronics,1,3.064627592336888
33,4.5,Sunny,Medium ,van,Metropolitian ,16,Grocery,1,7.8626681674103684
36,5.0,Cloudy,Jam ,scooter ,Metropolitian ,175,Shoes,0,12.419848147906494
38,5.0,Sandstorms,Low ,scooter ,Metropolitian ,90,Skincare,1,19.878389859457627
24,4.6,Stormy,High ,van,Metropolitian ,85,Toys,1,1.4687651667291866
25,4.7,Fog,Low ,scooter ,Metropolitian ,55,Home,1,7.546712474612512
29,5.0,Fog,Medium ,motorcycle ,Urban ,150,Pet Supplies,0,19.68855300536449
25,4.1,Windy,Low ,motorcycle ,Metropolitian ,80,Apparel,1,7.8626681674103684
29,4.2,Sandstorms,Low ,motorcycle ,Urban ,105,Kitchen,1,3.1053555451188637
36,4.2,Cloudy,Medium ,motorcycle ,Metropolitian ,160,Clothing,0,10.880887117732282
38,4.6,Fog,Low ,motorcycle ,Metropolitian ,125,Skincare,0,3.040891552951612
35,3.9,Sandstorms,Jam ,van,Metropolitian ,170,Cosmetics,0,12.073402311815224
22,4.9,Windy,Medium ,motorcycle ,Metropolitian ,95,Toys,1,19.915135664660593
39,4.2,Sandstorms,High ,scooter ,Metropolitian ,160,Apparel,0,1.5294972211332267
34,4.8,Sandstorms,Medium ,scooter ,Urban ,130,Cosmetics,0,7.8626681674103684
36,4.6,Fog,Medium ,motorcycle ,Metropolitian ,150,Kitchen,0,9.05586019430546
35,4.4,Sandstorms,Low ,motorcycle ,Metropolitian ,105,Apparel,1,7.6481792534738355
30,3.7,Windy,Jam ,scooter ,Metropolitian ,215,Cosmetics,0,10.444437629135967
34,4.8,Windy,Low ,scooter ,Metropolitian ,140,Home,0,19.47103626702417
20,4.9,Sunny,Low ,motorcycle ,Metropolitian ,65,Sports,1,1.5297989528631668
29,4.6,Fog,Medium ,scooter ,Metropolitian ,165,Home,0,12.435238152054547
28,4.6,Windy,Low ,van,Urban ,75,Toys,1,10.707675026486205
25,4.7,Cloudy,High ,motorcycle ,Metropolitian ,105,Apparel,1,6.081595038517862
38,4.9,Stormy,Low ,van,Urban ,80,Kitchen,1,19.659414837288296
27,4.0,Sandstorms,Low ,motorcycle ,Urban ,100,Electronics,1,9.192333207689474
37,4.5,Fog,Jam ,motorcycle ,Metropolitian ,135,Books,0,4.657999585570663
30,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,140,Shoes,0,13.682164589270348
36,5.0,Cloudy,Low ,motorcycle ,Urban ,80,Books,1,1.5318406299867455
30,4.2,Cloudy,Jam ,scooter ,Metropolitian ,35,Grocery,1,9.17813837505589
38,5.0,Cloudy,High ,motorcycle ,Metropolitian ,150,Shoes,0,6.29013467763468
35,4.9,Fog,Medium ,motorcycle ,Metropolitian ,200,Clothing,0,10.817079414296114
38,4.8,Sunny,Low ,scooter ,Metropolitian ,85,Sports,1,2.996250036665907
39,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,85,Skincare,1,17.097925435353915
22,4.6,Sunny,Low ,motorcycle ,Metropolitian ,115,Clothing,1,12.580267822400963
35,4.3,Sandstorms,Jam ,motorcycle ,Metropolitian ,180,Apparel,0,20.182068898087746
29,4.7,Cloudy,Jam ,scooter ,Metropolitian ,170,Books,0,19.364277132208514
27,4.6,Windy,Low ,motorcycle ,Metropolitian ,50,Clothing,1,10.756165907453589
27,4.8,Cloudy,High ,scooter ,Urban ,160,Apparel,0,1.5580994617898951
35,3.5,Fog,Low ,scooter ,Metropolitian ,165,Pet Supplies,0,16.901690663165983
30,4.7,Sunny,Jam ,motorcycle ,Urban ,150,Pet Supplies,0,13.989249784535353
39,4.9,Sunny,Medium ,van,Metropolitian ,22,Grocery,1,6.119866712015615
33,4.0,Cloudy,Low ,motorcycle ,Metropolitian ,215,Books,0,10.7555029596215
28,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,140,Skincare,0,13.9707596607468
21,4.5,Cloudy,Medium ,motorcycle ,Urban ,165,Outdoors,0,16.385802266862793
27,5.0,Fog,Jam ,motorcycle ,Metropolitian ,205,Electronics,0,10.864870498856765
33,4.9,Sunny,Medium ,motorcycle ,Metropolitian ,165,Jewelry,0,13.583302501334016
25,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,85,Cosmetics,1,4.717601092054723
33,4.5,Cloudy,Low ,scooter ,Metropolitian ,180,Electronics,0,11.923472540743209
15,1.0,,NaN ,bicycle ,Metropolitian ,105,Sports,1,12.256687342592269
23,5.0,Sandstorms,Low ,motorcycle ,Metropolitian ,105,Electronics,1,13.972131143083212
20,4.9,Fog,Jam ,motorcycle ,Metropolitian ,38,Grocery,1,16.600361127912656
36,4.1,Sandstorms,Jam ,scooter ,Urban ,180,Electronics,0,12.09893438000095
27,4.6,Windy,Low ,motorcycle ,Urban ,85,Kitchen,1,10.756770071391887
34,5.0,Sunny,Jam ,scooter ,Urban ,120,Clothing,1,7.8626681674103684
35,5.0,Stormy,Medium ,motorcycle ,Metropolitian ,235,Skincare,0,16.59866734050554
31,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,95,Toys,1,4.657195393807058
38,3.8,Windy,Jam ,scooter ,Metropolitian ,210,Sports,0,17.097972861362276
32,4.7,Cloudy,Medium ,scooter ,Urban ,150,Shoes,0,17.29786575291325
24,4.2,Windy,Low ,motorcycle ,Metropolitian ,130,Outdoors,0,4.544264509631538
20,4.5,Sunny,Jam ,scooter ,Urban ,60,Sports,1,20.831034086787454
35,4.1,Cloudy,Medium ,motorcycle ,Metropolitian ,190,Clothing,0,2228.9941519463628
31,4.8,Windy,Jam ,motorcycle ,Metropolitian ,38,Grocery,1,4.610035602260694
23,4.9,Sunny,Jam ,motorcycle ,Urban ,65,Electronics,1,13.583143866695133
32,4.6,Fog,Jam ,motorcycle ,Metropolitian ,260,Electronics,0,17.13802247711509
36,4.8,Cloudy,Low ,scooter ,Metropolitian ,95,Home,1,9.055855161965923
29,4.9,Windy,Jam ,van,Metropolitian ,110,Clothing,1,7.8626681674103684
24,4.9,Sunny,Medium ,scooter ,Metropolitian ,95,Kitchen,1,16.11367273137103
32,4.6,Fog,Low ,van,Metropolitian ,85,Apparel,1,1.4897995018082963
34,4.0,Cloudy,Jam ,van,Semi-Urban ,245,Kitchen,0,13.99001950805727
22,4.8,Stormy,Low ,motorcycle ,Metropolitian ,75,Pet Supplies,1,20.180635114114718
39,4.8,Sunny,Low ,motorcycle ,Metropolitian ,95,Electronics,1,16.384502397510182
37,4.9,Stormy,Low ,motorcycle ,Other,100,Pet Supplies,1,13.989450296958767
30,4.7,Windy,Low ,motorcycle ,Metropolitian ,120,Clothing,1,12.435401342193114
24,4.6,Windy,High ,scooter ,Urban ,75,Outdoors,1,1.5204190072774333
23,4.5,Sunny,Jam ,motorcycle ,Metropolitian ,145,Snacks,0,20.253101372632372
33,4.3,Cloudy,Jam ,scooter ,Metropolitian ,45,Grocery,1,20.206808074128567
23,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,110,Electronics,1,9.055361318453961
31,4.8,Fog,Jam ,scooter ,Metropolitian ,230,Books,0,13.788957415778517
31,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,235,Kitchen,0,11.71980179013411
35,4.4,Fog,High ,motorcycle ,Metropolitian ,165,Sports,0,1.5137004246299195
38,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Shoes,0,6.2104161583775
36,5.0,Sandstorms,Jam ,scooter ,Metropolitian ,155,Sports,0,7.546267706957737
29,4.8,Sandstorms,Low ,motorcycle ,Metropolitian ,50,Sports,1,20.179033045443177
34,4.7,Stormy,High ,motorcycle ,Urban ,205,Shoes,0,1.4906380442411205
30,4.7,Sunny,Low ,motorcycle ,Metropolitian ,22,Grocery,1,3.145067434621583
26,4.7,Sandstorms,Jam ,scooter ,Metropolitian ,100,Clothing,1,20.181161774852512
26,4.4,Stormy,Low ,motorcycle ,Metropolitian ,75,Apparel,1,3.145067434621583
32,4.7,Sunny,Medium ,scooter ,Urban ,110,Kitchen,1,13.392793466306026
20,4.9,Fog,Low ,motorcycle ,Urban ,50,Snacks,1,4.596738270616882
28,4.8,Sandstorms,Medium ,motorcycle ,Urban ,95,Sports,1,6.210141144622586
24,4.7,Cloudy,Low ,van,Urban ,140,Skincare,0,13.773737657079298
29,4.8,Sunny,High ,scooter ,Urban ,65,Outdoors,1,3.064676862169093
31,4.1,Windy,Jam ,scooter ,Metropolitian ,180,Sports,0,12.09937442336077
28,4.6,Cloudy,Jam ,scooter ,Metropolitian ,190,Shoes,0,19.88701283582688
21,3.7,Sunny,Jam ,motorcycle ,Metropolitian ,225,Home,0,7.772039544673178
30,4.1,Fog,Jam ,motorcycle ,Metropolitian ,175,Jewelry,0,13.830282747997192
24,4.7,Windy,Jam ,scooter ,Urban ,115,Snacks,1,4.469606139374459
31,4.1,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Apparel,0,19.36338289365832
21,5.0,Sunny,Medium ,scooter ,Urban ,55,Home,1,7.564859910416516
22,4.7,Stormy,Jam ,scooter ,Metropolitian ,140,Outdoors,0,16.824864367093813
32,5.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,145,Apparel,0,9.19151681625338
33,3.9,Stormy,Medium ,scooter ,Metropolitian ,165,Skincare,0,12.24085827411391
26,4.6,Sandstorms,Medium ,motorcycle ,Urban ,100,Kitchen,1,7.79036212453358
33,5.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,160,Clothing,0,4.406348380307767
39,4.9,Windy,Medium ,van,Metropolitian ,110,Outdoors,1,16.641014927987907
35,4.9,Cloudy,High ,van,Metropolitian ,175,Pet Supplies,0,6.210543032489626
25,4.4,Stormy,Jam ,motorcycle ,Metropolitian ,185,Kitchen,0,13.631330662170873
31,4.9,Cloudy,Low ,motorcycle ,Urban ,130,Electronics,0,10.756185975480651
32,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,200,Cosmetics,0,19.76089839940378
22,4.9,Sunny,Low ,scooter ,Metropolitian ,135,Outdoors,0,12.580267822400963
38,4.1,Fog,Medium ,motorcycle ,Metropolitian ,220,Outdoors,0,13.989249784535353
29,4.8,Cloudy,Medium ,motorcycle ,Metropolitian ,150,Cosmetics,0,16.902609492881677
24,5.0,Cloudy,Jam ,van,Metropolitian ,170,Home,0,20.20634606758301
33,4.2,Fog,Jam ,motorcycle ,Metropolitian ,225,Outdoors,0,13.480852296838306
26,4.1,Windy,Low ,motorcycle ,Metropolitian ,140,Jewelry,0,2.9794969556315394
35,4.7,Fog,Medium ,motorcycle ,Metropolitian ,165,Kitchen,0,6.147194518583352
23,4.7,Sandstorms,Jam ,van,Metropolitian ,120,Outdoors,1,16.822155609317257
27,4.9,Cloudy,Jam ,motorcycle ,Urban ,160,Jewelry,0,17.07799287216204
36,3.8,Sandstorms,Jam ,scooter ,Metropolitian ,160,Electronics,0,19.618739348801018
37,4.5,Sunny,Medium ,scooter ,Metropolitian ,115,Jewelry,1,16.412167717794997
34,4.7,Sandstorms,Medium ,scooter ,Metropolitian ,130,Books,0,7.762461854550194
31,4.8,Cloudy,Medium ,motorcycle ,Metropolitian ,200,Skincare,0,20.06797119550767
32,4.1,Cloudy,Medium ,scooter ,Metropolitian ,160,Snacks,0,17.07395729139767
37,4.8,Sunny,Low ,scooter ,Other,60,Clothing,1,3.0605561405264683
39,4.7,Stormy,Jam ,scooter ,Metropolitian ,130,Outdoors,0,19.688394563498182
28,4.4,Sunny,Jam ,motorcycle ,Metropolitian ,155,Kitchen,0,16.72253446733555
33,4.6,Fog,Jam ,van,Metropolitian ,220,Home,0,19.762382255532906
24,4.8,Stormy,Medium ,scooter ,Metropolitian ,115,Kitchen,1,6.120938502923837
35,4.6,Windy,Medium ,scooter ,Metropolitian ,130,Shoes,0,11.007734763744617
21,5.0,Windy,Low ,scooter ,Urban ,50,Clothing,1,12.421212735966003
32,4.7,Fog,Low ,scooter ,Metropolitian ,90,Pet Supplies,1,3.145067434621583
34,4.2,Stormy,High ,motorcycle ,Metropolitian ,180,Electronics,0,6.29013467763468
39,4.6,Stormy,Medium ,scooter ,Metropolitian ,140,Sports,0,6.218030984114243
31,4.8,Fog,Low ,scooter ,Metropolitian ,90,Jewelry,1,1.4901538808207615
22,5.0,Sandstorms,Jam ,van,Urban ,125,Shoes,0,20.180908601250216
26,4.7,Fog,High ,motorcycle ,Metropolitian ,115,Home,1,1.5203565961705499
20,4.8,Windy,Medium ,motorcycle ,Metropolitian ,100,Skincare,1,12.253528674537144
38,4.6,Stormy,Low ,scooter ,Urban ,140,Cosmetics,0,11.007734763744617
35,4.4,Windy,Jam ,van,Metropolitian ,195,Outdoors,0,20.179033045443177
36,4.5,Fog,Low ,scooter ,Other,75,Electronics,1,4.561223681551846
29,4.6,Fog,Jam ,scooter ,Metropolitian ,120,Skincare,1,7.7625474744641085
37,4.5,Fog,High ,motorcycle ,Metropolitian ,135,Cosmetics,0,3.1051455399287056
25,4.8,Sandstorms,Low ,motorcycle ,Urban ,95,Sports,1,13.786698988713738
20,4.6,Fog,High ,motorcycle ,Metropolitian ,120,Toys,1,3.0188284633848217
24,4.8,Stormy,Medium ,motorcycle ,Metropolitian ,100,Books,1,10.867232952679457
